unique_id,timestamp,msg
636e2d94-42c1-4886-b52b-495447787087,1599624033.804468,loading invoices-2019-11.json
6c56c212-6d13-4da8-9157-c09770afa29f,1599624036.0130596,loading invoices-2019-12.json
51ec868d-edd6-4ab3-bf28-e4702037d5de,1599624036.508326,252359 items loaded
2f589b2e-d031-4e81-8edc-5f989e661a28,1599624043.3057704,252359 items converted to time series
365873df-8067-4e7c-88e9-be9f3f6515ca,1599624044.7183418,...unsuccessful insert: __enter__
bc2e93e4-6fe4-4954-a88c-c7990e9661d8,1599624048.404317,loading invoices-2019-08.json
50740ad1-ca4a-4819-b45c-7b2bdd6e542f,1599624049.2950902,loading invoices-2019-09.json
1e851e92-c5a6-410b-a99e-f171809fd8ce,1599624050.5495815,loading invoices-2019-10.json
b72dbabd-4b60-4cb8-8e2f-b5d248d78692,1599624052.1308637,loading invoices-2019-11.json
8406eb86-a196-48ce-b9c0-3ff026f58429,1599624054.22837,loading invoices-2019-12.json
1d3d2eb6-0499-4f19-8379-fbf100c38bc4,1599624054.7694604,252359 items loaded
b5e2799f-5f9a-4aa2-b64d-d86c5285b19b,1599624061.6043124,252359 items converted to time series
d189963e-e066-4dec-b1e4-327c3ad6649a,1599624063.0383298,...unsuccessful insert: __enter__
5bc27bde-efeb-41a6-bb14-1d9c8cc4feb0,1599624066.8092403,loading invoices-2019-08.json
d067ed7d-82ff-4ac8-96a1-177d0ac287b8,1599624067.6759307,loading invoices-2019-09.json
99933514-5adb-4105-9634-0f5377e5193d,1599624068.913857,loading invoices-2019-10.json
3aa8c252-6123-4b69-a6ca-0695677df8af,1599624071.7788787,loading invoices-2019-11.json
474c9cd7-7a1a-44a7-8911-425e1f14bee3,1599624073.9584663,loading invoices-2019-12.json
66f64cc6-d37f-4280-b8c0-c5518f10669f,1599624074.4893506,252359 items loaded
c9359c4b-77e4-4f0c-9735-db9b25fcb5f1,1599624081.4438176,252359 items converted to time series
8abbae2a-9632-4c64-870d-11e3a4b1ef66,1599624082.8461397,...unsuccessful insert: __enter__
87885f3d-08d9-4cec-bdf2-7549b8ae3cc4,1599624086.5021267,loading invoices-2019-08.json
cefe6fe3-e2f6-4a41-91e9-380438162157,1599624087.348146,loading invoices-2019-09.json
c4283874-db7b-4425-b8af-063e4f687234,1599624088.5575964,loading invoices-2019-10.json
968096d0-80fb-4571-9898-22eca06e29ac,1599624090.1634426,loading invoices-2019-11.json
21762f3d-de33-400d-8c7d-592656d93f0e,1599624092.2525935,loading invoices-2019-12.json
29080d24-adc8-4c14-913f-de36aee9f9ea,1599624092.7594972,252359 items loaded
40504a10-a3b9-4769-9015-e27e5a74dfd5,1599624099.5403056,252359 items converted to time series
2631bd29-348c-49e8-8a8b-df0a41501470,1599624101.0707364,...unsuccessful insert: __enter__
148a23e1-52cf-41b9-bea9-19268a13e189,1599624104.7182138,loading invoices-2019-08.json
1388f5fe-ba74-4541-8233-c317004ee75a,1599624105.5695221,loading invoices-2019-09.json
6dcb8642-e5be-426e-b730-2fd3f852df33,1599624106.8261383,loading invoices-2019-10.json
bcc1e891-1968-49fd-8ccc-10332de8efd2,1599624108.4821007,loading invoices-2019-11.json
27bfe289-3a17-42aa-aca2-8e3fe82ba02e,1599624110.5619366,loading invoices-2019-12.json
20fe5492-8dc0-4ad7-b7eb-32effea2aeed,1599624111.0510085,252359 items loaded
97e274e7-1100-4941-a741-ce9cf6bfb699,1599624118.0374594,252359 items converted to time series
e0ffd666-c1c1-4b6b-a19f-bc3f19c06ede,1599624119.3906717,...unsuccessful insert: __enter__
50ddc36b-f43f-47b2-873e-9e82d137c58b,1599624123.582056,loading invoices-2019-08.json
2065ce30-6f08-472d-a059-7a70a6c245ff,1599624124.5182178,loading invoices-2019-09.json
a4a8dbfa-ad43-40f3-8cd2-1613d0c08e6f,1599624125.8416417,loading invoices-2019-10.json
0a0370ae-6c54-468f-acc2-664623f71d6f,1599624127.3918703,loading invoices-2019-11.json
5ccb33f0-62bb-4f88-b4df-ff6ce194402e,1599624129.4593728,loading invoices-2019-12.json
5143ce10-9fc3-4788-9d04-a0d067563a2a,1599624129.965368,252359 items loaded
0ddaf612-c745-4876-a458-0d9f8197304d,1599624137.0369291,252359 items converted to time series
a0eb9630-8805-44a5-ad44-7f6ac86d53f6,1599624138.3730066,...unsuccessful insert: __enter__
62978f49-04c4-49db-a242-c37ed443f332,1599624142.04823,loading invoices-2019-08.json
90004536-f670-4f28-9f7e-6fd670310c65,1599624142.9044197,loading invoices-2019-09.json
0fa142fd-9af7-4d3c-ad55-f3f7939bfb49,1599624144.1291518,loading invoices-2019-10.json
74489685-3068-4fd4-80d5-c0267eb61497,1599624145.7513661,loading invoices-2019-11.json
90adff42-08ea-40d6-910d-59da9bccba9f,1599624147.8713777,loading invoices-2019-12.json
e056ff2a-c162-459d-886d-c0571fbe6563,1599624148.3713567,252359 items loaded
4789e0db-cbca-45dd-b631-79a5cfc34aa0,1599624155.2181783,252359 items converted to time series
1d9d5bda-b473-45b3-ac5b-39751b335c8e,1599624156.5629497,...unsuccessful insert: __enter__
0a720fdf-a2ce-4f65-aa58-7a7aaf1796d6,1599624160.297862,loading invoices-2019-08.json
29fdea6f-0b53-44af-b52b-278b3c482705,1599624161.2843769,loading invoices-2019-09.json
15d698bd-0690-44d3-a31a-5bad2410bbe4,1599624162.5707831,loading invoices-2019-10.json
2de17c92-7790-4615-bc06-efae3374d8b0,1599624164.1738787,loading invoices-2019-11.json
21b55246-bf13-4294-9b1d-bae24c7e96de,1599624167.1502502,loading invoices-2019-12.json
8fa2e7eb-a9f9-4f7c-ba59-65e999c5098d,1599624167.6728783,252359 items loaded
cfc14c30-f869-489d-9019-ecd63cd0307a,1599624174.991123,252359 items converted to time series
